parcelid,lat,lng,formatted address,# ROOFTOP address fetched
12154613,34.195914,-118.193388,"4270 Oakwood Ave, La Cañada Flintridge, CA 91011, USA",2
12172524,34.178183,-118.115469,"1866 Sinaloa Ave, Pasadena, CA 91104, USA",2
12176900,34.222275,-118.202951,"5259 Vista Miguel Dr, La Cañada Flintridge, CA 91011, USA",1
12208471,33.955636,-118.310602,"8921 S Manhattan Pl, Los Angeles, CA 90047, USA",1
12211106,33.95738,-118.275721,"151 W 88th St, Los Angeles, CA 90003, USA",2
12219241,33.94353,-118.258515,"901 E 103rd St, Los Angeles, CA 90002, USA",1
12225417,33.938486,-118.311193,"1873 W 108th St, Los Angeles, CA 90047, USA",2
12226625,33.942032,-118.294209,"1100 W 104th St, Los Angeles, CA 90044, USA",2
12249382,33.885971,-118.29682,"1225 W 160th St, Gardena, CA 90247, USA",1
12257656,33.908405,-118.270073,"13525 San Pedro St, Los Angeles, CA 90061, USA",2
12261953,33.890776,-118.260891,"15539 S McKinley Ave, Compton, CA 90220, USA",1
12269452,33.92145,-118.24286,"12202 Grandee Ave, Los Angeles, CA 90059, USA",1
12288376,33.892158,-118.198584,"2300 E Myrrh St, Compton, CA 90221, USA",2
12292689,33.907037,-118.182826,"12504 Edgebrook Ave, Lynwood, CA 90262, USA",1
12309334,33.957241,-118.197447,"8467 San Vincente Ave, South Gate, CA 90280, USA",1
12330766,33.953726,-118.134486,"7827 Irwingrove Dr, Downey, CA 90241, USA",2
12389691,33.98726,-118.101218,"6628 Phaeton Ave, Pico Rivera, CA 90660, USA",1
12418943,33.853538,-118.084695,"11650 Bingham St, Cerritos, CA 90703, USA",1
12421999,33.850909,-118.106565,"6450 Hardwick St, Lakewood, CA 90713, USA",1
12436492,33.820305,-118.10613,"3472 Hackett Ave, Long Beach, CA 90808, USA",2
12453872,33.857786,-118.188535,"355 E 56th St, Long Beach, CA 90805, USA",2
12453895,33.857777,-118.190593,"259 E 56th St, Long Beach, CA 90805, USA",2
12462515,33.829755,-118.169183,"3927 Gardenia Ave, Long Beach, CA 90807, USA",1
12477208,33.873387,-118.135996,"9305 Ramona St, Bellflower, CA 90706, USA",1
12481481,33.866404,-118.137182,"6118 Faculty Ave, Lakewood, CA 90712, USA",1
12483432,33.854485,-118.12691,"5326 Autry Ave, Lakewood, CA 90712, USA",1
12488450,33.834361,-118.118657,"4202 Lomina Ave, Lakewood, CA 90713, USA",1
12509792,33.800876,-118.140803,"2345 Ximeno Ave, Long Beach, CA 90815, USA",2
12509815,33.8022,-118.140931,"2500 Ximeno Ave, Long Beach, CA 90815, USA",2
12512357,33.806175,-118.132314,"5171 E Patterson St, Long Beach, CA 90815, USA",2
12513110,33.799241,-118.125865,"2301 N Bellflower Blvd, Long Beach, CA 90815, USA",2
12531397,33.764935,-118.127981,"5277 Appian Way, Long Beach, CA 90803, USA",1
12537112,33.763585,-118.137172,"230 Park Ave, Long Beach, CA 90803, USA",1
12597427,33.839939,-118.32373,"705 Amapola Ave, Torrance, CA 90501, USA",2
12604349,33.836589,-118.34354,"3234 Torrance Blvd, Torrance, CA 90503, USA",2
12607021,33.823093,-118.344335,No result,0
12610330,33.8097,-118.322814,"2306 W 237th St, Torrance, CA 90501, USA",1
12624705,33.781851,-118.305369,"26411 Athena Ave, Harbor City, CA 90710, USA",1
12664107,33.835418,-118.381573,"506 Camino Real, Redondo Beach, CA 90277, USA",3
12667470,33.821762,-118.380125,"1246 S Gertruda Ave, Redondo Beach, CA 90277, USA",2
12668872,33.807737,-118.391203,"201 Vía El Toro, Redondo Beach, CA 90277, USA",1
12669533,33.807067,-118.38196,"241 Via Pasqual, Redondo Beach, CA 90277, USA",1
12669956,33.807254,-118.37957,"121 Vía Colusa, Redondo Beach, CA 90277, USA",2
12678954,33.831897,-118.360218,"21702 Marjorie Ave, Torrance, CA 90503, USA",1
12697490,33.736628,-118.33765,"31025 Hawksmoor Dr, Rancho Palos Verdes, CA 90275, USA",1
12717831,33.941925,-118.093156,"10334 Longworth Ave, Santa Fe Springs, CA 90670, USA",3
12721790,33.927682,-118.08853,No result,0
12755989,33.896678,-118.086126,"5849, 14800 Jersey Ave, Norwalk, CA 90650, United States",2
12757702,33.892233,-118.103212,"10819 Molette St, Norwalk, CA 90650, USA",1
12760282,33.888842,-118.07534,"12064 Nava St, Norwalk, CA 90650, USA",2
12769085,34.044157,-118.00572,"562 Santa Mariana Ave, La Puente, CA 91746, USA",2
12771435,34.034911,-118.013713,"1508 S Coleford Ave, Whittier, CA 90601, USA",2
12804533,33.987954,-118.07251,"10412 Townley Dr, Whittier, CA 90606, USA",2
12822727,33.950513,-117.999389,"9602 La Cima Dr, Whittier, CA 90603, USA",1
12827385,33.938542,-117.985259,"10618 1st Ave, Whittier, CA 90603, USA",2
12827931,33.935567,-117.987358,"16059 Lashburn St, Whittier, CA 90603, USA",2
12839926,33.983931,-117.898282,"1945 Los Padres Dr, Rowland Heights, CA 91748, USA",2
12855489,33.969575,-117.84561,"3160 Castle Rock Rd, Diamond Bar, CA 91765, USA",1
12869267,34.092473,-117.708806,"419 E Arrow Hwy, Claremont, CA 91711, USA",3
12871607,34.081156,-117.738063,"744 Toluca Ave, Pomona, CA 91767, USA",1
12882788,34.072953,-117.741345,"612 Verde Vista Ave, Pomona, CA 91767, USA",2
12886374,34.038957,-117.75891,"1780 Morrison St, Pomona, CA 91766, USA",2
12890746,34.07101,-117.755744,"330 W Orange Grove Ave, Pomona, CA 91768, USA",1
12909199,34.085145,-117.825023,"1332 Pso Zacate, San Dimas, CA 91773, USA",2
12912705,34.096296,-117.864925,"1253 Cypress St, Covina, CA 91724, USA",1
12926528,34.089953,-117.925859,"16369 E San Bernardino Rd, Covina, CA 91722, USA",3
12939356,34.077216,-117.945532,"316 N Morris Ave, West Covina, CA 91790, USA",1
12939456,34.075439,-117.949575,"233 N Bromley Ave, West Covina, CA 91790, USA",1
12940322,34.071423,-117.954092,"2306 W Havenbrook St, West Covina, CA 91790, USA",1
12952381,34.061501,-117.922972,"1103 E Cameron Ave, West Covina, CA 91790, USA",1
12955060,34.050573,-117.899695,"1330 S South Hills Dr, West Covina, CA 91791, USA",1
12963623,34.13015,-117.993918,"426 Hurstview Ave, Monrovia, CA 91016, USA",3
13005961,34.106412,-118.049917,"517 Workman Ave, Arcadia, CA 91007, USA",2
13010663,34.087776,-118.065437,"9257 Pitkin St, Rosemead, CA 91770, USA",1
13025265,34.124956,-117.89005,"902 E Mauna Loa Ave, Azusa, CA 91702, USA",2
13030857,34.129695,-117.875015,"666 Orangepath St W, Glendora, CA 91741, USA",2
13050989,34.120706,-117.71654,"242 Wiley Ct, Claremont, CA 91711, USA",3
13051463,34.135382,-117.728417,"716 Vía Montevideo, Claremont, CA 91711, USA",1
13064117,34.042763,-117.774461,"1607 Juniper Ridge, Pomona, CA 91766, USA",1
13071315,34.031506,-117.774609,"27 Rolling Hills Dr, Pomona, CA 91766, USA",1
13089011,34.018672,-117.877108,"19616 Vista Hermosa Dr, Walnut, CA 91789, USA",2
13848707,33.721758,-117.883235,"2034 S Baker St, Santa Ana, CA 92707, USA",1
13855991,33.910686,-117.961387,"1720 S Runyan St, La Habra, CA 90631, USA",2
13857890,33.93203,-117.95681,"901 W La Habra Blvd, La Habra, CA 90631, USA",2
13858878,33.671352,-118.012829,"507 22nd St, Huntington Beach, CA 92648, USA",1
13861032,33.681876,-118.024399,"19265 Woodlands Drive, Huntington Beach, CA 92648, USA",1
13865529,33.670954,-117.988064,"8192 Centerstone Dr, Huntington Beach, CA 92646, USA",3
13869893,33.875801,-117.954715,"1801 W Jacaranda Pl, Fullerton, CA 92833, USA",3
13870845,33.863364,-117.952125,"1460 W Elm Ave, Fullerton, CA 92833, USA",3
13889005,33.604254,-117.903074,"309 Fernando St, Newport Beach, CA 92661, USA",2
13893303,33.612491,-117.898757,"615 Bayside Dr, Newport Beach, CA 92660, USA",3
13914683,33.850781,-117.95651,"2137 W Romneya Dr, Anaheim, CA 92801, USA",2
13922533,33.835565,-117.889246,"526 S State College Blvd, Anaheim, CA 92806, USA",1
13926791,33.789786,-118.081405,"3022 Inverness Dr, Los Alamitos, CA 90720, USA",2
13931244,33.786807,-117.956423,"12111 Sheridan Ln, Garden Grove, CA 92840, USA",2
13934170,33.779515,-117.930106,"11611 College Ave, Garden Grove, CA 92840, USA",2
13934485,33.782619,-117.928839,"11692 Beta Ave, Garden Grove, CA 92840, USA",2
13935046,33.793127,-117.928281,"11741 Samuel Dr, Garden Grove, CA 92840, USA",2
13935407,33.798096,-117.92323,"4 West St, Anaheim, CA 92802, USA",3
13943205,33.749382,-118.003324,"14661 Davis St, Westminster, CA 92683, USA",3
13961507,33.734977,-117.802137,"2002 Burnt Mill Rd, Tustin, CA 92782, USA",1
13967517,33.73435,-117.987384,"8005 Worthy Dr, Westminster, CA 92683, USA",2
13971777,33.733582,-117.948691,"15792 Las Lunas St, Westminster, CA 92683, USA",1
13984580,33.505186,-117.660402,"31492 La Calera St, San Juan Capistrano, CA 92675, USA",2
13987589,33.812165,-117.98546,"8448 Chanticleer Rd, Stanton, CA 90680, USA",1
13993097,33.826927,-117.942592,"433 S Falcon St, Anaheim, CA 92804, USA",3
13994440,33.819829,-117.948056,"908 Broadview Pl, Anaheim, CA 92804, USA",2
13998825,33.787958,-118.039171,"5372 Holland Ave, Garden Grove, CA 92845, USA",2
14002948,33.790944,-117.983578,"8532 Twana Dr, Garden Grove, CA 92841, USA",2
14004409,33.783267,-117.988881,"8211 Lampson Ave, Garden Grove, CA 92841, USA",2
14004715,33.776332,-117.987767,"12821 Jackson St, Garden Grove, CA 92841, USA",3
14029464,33.735789,-117.966192,"15620 Primrose Ln, Westminster, CA 92683, USA",2
14029748,33.732718,-117.970369,"9100 Larkspur Dr, Westminster, CA 92683, USA",1
14035800,33.719947,-117.921994,"11877 Goodale Ave, Fountain Valley, CA 92708, USA",3
14045776,33.651528,-117.955197,"21451 Brookhurst St, Huntington Beach, CA 92646, USA",3
14050667,33.661395,-117.961799,"9521 Friarscourt Dr, Huntington Beach, CA 92646, USA",1
14055871,33.678762,-117.975434,"19551 Windward Ln, Huntington Beach, CA 92646, USA",2
14061128,33.697123,-117.960032,"9666 Toucan Ave, Fountain Valley, CA 92708, USA",2
14072298,33.702037,-117.959597,"9669 Talbert Ave, Fountain Valley, CA 92708, USA",3
14076985,33.703756,-117.950509,"17869 Pipestone St, Fountain Valley, CA 92708, USA",3
14120512,33.843947,-118.040899,"5281 La Luna Dr, La Palma, CA 90623, USA",1
14129309,33.851745,-117.883176,"2322 E Briarvale Ave, Anaheim, CA 92806, USA",2
14142859,33.894912,-117.956451,"2210 Camino Centroloma, Fullerton, CA 92833, USA",3
14196921,33.896083,-117.773915,"21670 Vía Pepita, Yorba Linda, CA 92886, USA",1
14199802,33.888842,-117.759006,"5040 Via Del Cerro, Yorba Linda, CA 92887, USA",3
14219978,33.822471,-117.792992,"5701 E Crest De Ville Ave, Orange, CA 92867, USA",2
14225275,33.834629,-117.858365,"547 W Dunton Ave, Orange, CA 92865, USA",1
14234036,33.802,-117.817,"3438 E Collins Ave, Orange, CA 92867, USA",1
14236029,33.790407,-117.843829,"228 N Waverly St, Orange, CA 92866, USA",3
14246710,33.768694,-117.811747,"18372 Allegheny Dr, Santa Ana, CA 92705, USA",2
14255746,33.757299,-117.815297,"18202 Vanderlip Pl, Tustin, CA 92780, USA",2
14257879,33.718378,-117.864772,"2139 Orange Ave, Santa Ana, CA 92707, USA",2
14271496,33.661478,-117.906363,"2409 Saratoga Way, Costa Mesa, CA 92626, USA",1
14321535,33.648177,-117.803788,"1 Chester, Irvine, CA 92603, USA",2
14365277,33.65456,-117.698324,"24711 Paseo Vendaval, Lake Forest, CA 92630, USA",1
14370955,33.630142,-117.696236,"22902 Belquest Dr, Lake Forest, CA 92630, USA",3
14372854,33.634263,-117.683129,"25631 Westover Cir, Lake Forest, CA 92630, USA",1
14375083,33.635487,-117.693229,"22551 Costa Bella Dr, Lake Forest, CA 92630, USA",2
14375934,33.61851,-117.738907,"22362 Colonna, Laguna Hills, CA 92653, USA",3
14378175,33.626377,-117.708804,"24132 Fortune Dr, Lake Forest, CA 92630, USA",1
14379431,33.612534,-117.684659,"25551 Althea Ave, Mission Viejo, CA 92691, USA",2
14380146,33.614334,-117.690849,"23952 Lindley St, Mission Viejo, CA 92691, USA",3
14403735,33.527524,-117.765838,"2198 Ruby Pl, Laguna Beach, CA 92651, USA",2
14407005,33.5217,-117.687977,"1 Seaspray W, Laguna Niguel, CA 92677, USA",2
14412081,33.522039,-117.696407,"12 Coursan, Laguna Niguel, CA 92677, USA",3
14416708,33.548102,-117.699244,"28506 Via Reggio, Laguna Niguel, CA 92677, USA",3
14416992,33.532849,-117.723172,"29642 Ellendale Dr, Laguna Niguel, CA 92677, USA",2
14423833,33.500831,-117.640012,"28102 Calle San Remo, San Juan Capistrano, CA 92675, USA",3
14426260,33.479167,-117.683671,"25591 Leeward Dr, Dana Point, CA 92629, USA",2
14445240,33.436753,-117.613063,"249 Calle Fiesta, San Clemente, CA 92672, USA",2
14465564,33.571034,-117.663673,"26731 Morena Dr, Mission Viejo, CA 92691, USA",3
14467461,33.593771,-117.586672,"4 Brumby, Coto De Caza, CA 92679, USA",1
14471600,33.584496,-117.646603,"26016 Ravenna Rd, Mission Viejo, CA 92692, USA",3
11150298,34.396308,-118.451476,"26417 Cardinal Dr, Canyon Country, CA 91387, USA",1
13996625,33.831555,-117.956941,"2150 W Cherrywood Ln, Anaheim, CA 92804, USA",2
14349967,33.728042,-117.750394,"6 Westgate, Irvine, CA 92620, USA",1
17226607,34.224395,-118.823289,"2902 Country Vista St, Thousand Oaks, CA 91362, USA",2
17240935,34.286595,-118.675703,"2813 Yurok Ct, Simi Valley, CA 93063, USA",1
17144489,34.245313,-118.967633,"7171 Camino Las Ramblas, Camarillo, CA 93012, USA",1
14506626,33.660176,-117.632366,"93 Sienna Ridge, Mission Viejo, CA 92692, USA",1
10770977,34.207977,-118.591431,"21016 Saticoy St, West Hills, CA 91304, USA",1
17250364,34.267095,-118.676133,"1595 Oak Rd, Simi Valley, CA 93063, USA",1
11281376,34.682958,-118.169581,"2045 W Avenue J7, Lancaster, CA 93536, USA",2
14326830,33.624617,-117.809597,"27 Woods Trail, Irvine, CA 92603, USA",3
14465224,33.555932,-117.636686,"20 Falabella Dr, Mission Viejo, CA 92694, USA",2
14208929,33.854329,-117.786091,"5834 E Camino Manzano, Anaheim, CA 92807, USA",2
11953081,34.100376,-118.254136,"2414 Lake View Ave, Los Angeles, CA 90039, USA",3
11239996,34.55504,-118.090458,"37128 Wilton Drive, Palmdale, CA 93550, USA",2
17146123,34.219807,-119.214272,"3400 Aviara Ln, Oxnard, CA 93036, USA",2
13985486,33.825854,-117.9809,"2731 W Bridgeport Ave, Anaheim, CA 92804, USA",3
13980276,33.63388,-117.896683,"1843 Commodore Rd, Newport Beach, CA 92660, USA",1
17052577,34.454433,-119.28002,"409 N Arnaz St, Ojai, CA 93023, USA",2
17054299,34.431252,-119.288585,"1427 Cruzero St, Ojai, CA 93023, USA",1
17058322,34.403841,-119.309298,"224 Burnham Rd, Oak View, CA 93022, USA",2
17060533,34.399063,-119.293015,"591 E Katherine Ave, Oak View, CA 93022, USA",1
17077175,34.279398,-119.283966,"1092 E Santa Clara St, Ventura, CA 93001, USA",2
17094804,34.279442,-119.168131,"749 Topeka Ave, Ventura, CA 93004, USA",2
17102871,34.346085,-119.07679,"305 Moultrie Pl, Santa Paula, CA 93060, USA",1
17114053,34.257386,-119.198966,"6725 Crowley Ave, Ventura, CA 93003, USA",2
17128200,34.239175,-119.058739,"1942 Alta Saguna Ct, Camarillo, CA 93010, USA",1
17134894,34.23101,-119.049596,"1627 Edgemont Dr, Camarillo, CA 93010, USA",2
17138772,34.233989,-119.016597,"3890 Olivo Ct, Camarillo, CA 93010, USA",1
17159602,34.210407,-119.189316,"1000 W Robert Ave, Oxnard, CA 93030, USA",1
17199368,34.269946,-118.887022,"12531 Sunnyglen Dr, Moorpark, CA 93021, USA",1
17205832,34.29438,-118.85169,"6441 N Duke St, Moorpark, CA 93021, USA",2
17206116,34.299179,-118.859863,"6912 N Tulane Ave, Moorpark, CA 93021, USA",2
162960769,34.213816,-118.889977,"527 Shenandoah St, Thousand Oaks, CA 91360, USA",2
17221121,34.273618,-118.808514,"439 Siskin Pl, Simi Valley, CA 93065, USA",2
17225440,34.230113,-118.81125,"407 Granite Hills St, Simi Valley, CA 93065, USA",3
17239476,34.298075,-118.705404,"3484 Amarillo Ave, Simi Valley, CA 93063, USA",2
17248519,34.256994,-118.783028,"729 Anson St, Simi Valley, CA 93065, USA",1
17260753,34.276359,-118.67615,"5871 Muir St, Simi Valley, CA 93063, USA",1
17262331,34.269198,-118.681521,"1760 Warfield Ct, Simi Valley, CA 93063, USA",3
17269976,34.166714,-118.959397,"3966 Mountain Creek Dr, Thousand Oaks, CA 91320, USA",2
17270265,34.177381,-118.949177,"83 S Dewey Ave, Thousand Oaks, CA 91320, USA",2
17284935,34.175691,-118.804101,"820 Country Valley Rd, Westlake Village, CA 91362, USA",2
17293606,34.151927,-118.829816,"1049 Hampshire Rd, Thousand Oaks, CA 91361, USA",2
17293829,34.152033,-118.847409,"1118 Brookview Ave, Westlake Village, CA 91361, USA",2
10721630,34.198517,-118.621169,"7016 Ponce Ave, West Hills, CA 91307, USA",3
10731407,34.184892,-118.613984,"6300 Shoup Ave, Woodland Hills, CA 91367, USA",3
10735262,34.172836,-118.653433,"5618 Ostin Ave, Woodland Hills, CA 91367, USA",2
10758128,34.163951,-118.609755,"22228 Miston Dr, Woodland Hills, CA 91364, USA",2
10764368,34.204445,-118.549647,"7353 Vanalden Ave, Reseda, CA 91335, USA",2
10768005,34.218126,-118.585827,"8129 Kelvin Ave, Canoga Park, CA 91306, USA",2
10773662,34.205725,-118.567385,"7433 Oakdale Ave, Canoga Park, CA 91306, USA",1
10773685,34.205043,-118.567751,"7406 Lubao Ave, Canoga Park, CA 91306, USA",1
10776306,34.208058,-118.527741,"18120 Saticoy St, Reseda, CA 91335, USA",3
10788754,34.191922,-118.574514,"20261 Haynes St, Canoga Park, CA 91306, USA",1
10790771,34.188297,-118.609689,"6469 Randi Ave, Woodland Hills, CA 91303, USA",2
10819135,34.212987,-118.512613,"17421 Elkwood St, Northridge, CA 91325, USA",1
10842055,34.184301,-118.442257,"14162 Sylvan St, Van Nuys, CA 91401, USA",2
10851533,34.166153,-118.514874,"5225 Encino Ave, Encino, CA 91316, USA",2
10882962,34.18892,-118.407862,"6510 Teesdale Ave, North Hollywood, CA 91606, USA",2
10883575,34.191614,-118.421267,"6634 Longridge Ave, Van Nuys, CA 91401, USA",1
10905668,34.155597,-118.41864,"4659 Ethel Ave, Sherman Oaks, CA 91423, USA",2
10916262,34.124951,-118.375034,"8057 Mulholland Dr, Los Angeles, CA 90046, USA",2
10957782,34.169698,-118.33362,"632 N Buena Vista St, Burbank, CA 91505, USA",2
10979346,34.299869,-118.414943,"12946 Chippewa St, Sylmar, CA 91342, USA",3
10982900,34.282959,-118.387061,"11715 Eldridge Ave, Sylmar, CA 91342, USA",1
10988321,34.244813,-118.370077,No result,0
10997758,34.255744,-118.301388,"7732 Apperson St, Tujunga, CA 91042, USA",2
10999837,34.251691,-118.296087,"7515 McGroarty St, Tujunga, CA 91042, USA",2
11005706,34.23959,-118.268852,"9424 La Reina Pl, Tujunga, CA 91042, USA",1
11011275,34.323062,-118.483468,"16060 Filbert St, Sylmar, CA 91342, USA",2
11014705,34.299457,-118.507369,"12612 Lithuania Dr, Granada Hills, CA 91344, USA",3
11016734,34.292461,-118.454218,"12299 Havana Ave, Sylmar, CA 91342, USA",1
11030730,34.222559,-118.416927,"8324 Canterbury Ave, Sun Valley, CA 91352, USA",1
11030976,34.2292,-118.394852,"8770 Haddon Ave, Sun Valley, CA 91352, USA",2
11031643,34.225484,-118.432229,"8553 Ventura Canyon Ave, Panorama City, CA 91402, USA",3
11065399,34.275129,-118.508008,"17201 McKeever St, Granada Hills, CA 91344, USA",1
11077593,34.259423,-118.608733,"10430 Nevada Ave, Chatsworth, CA 91311, USA",1
11079970,34.265447,-118.552231,"19230 Cheyenne St, Northridge, CA 91326, USA",2
11085211,34.254259,-118.582225,"10117 Cozycroft Ave, Chatsworth, CA 91311, USA",2
11093978,34.232314,-118.527433,"8911 Lindley Ave, Northridge, CA 91325, USA",2
11099833,34.225158,-118.558337,"8517 Shirley Ave, Northridge, CA 91324, USA",1
11109994,34.448742,-118.502244,"27936 Wellston Dr, Santa Clarita, CA 91350, USA",2
11129824,34.454405,-118.539858,"23102 Calvello Dr, Santa Clarita, CA 91354, USA",2
11138392,34.375218,-118.553231,"25128 Atwood Blvd, Newhall, CA 91321, USA",2
11138537,34.373721,-118.551941,"25056 Everett Dr, Santa Clarita, CA 91321, USA",2
11154524,34.421184,-118.438912,"17415 Sarita Ave, Santa Clarita, CA 91387, USA",1
11165098,34.392979,-118.549856,"25529 Avenida Frasca, Santa Clarita, CA 91355, USA",1
11184288,34.61405,-118.1842,"40252 Tesoro Ln, Palmdale, CA 93551, USA",1
11190450,34.600206,-118.172269,"2304 Sycamore Ln, Palmdale, CA 93551, USA",3
11206312,34.56112,-118.065532,"3546 Cosmos Ct, Palmdale, CA 93550, USA",2
11206804,34.561674,-118.061165,"3738 E Ave R12, Palmdale, CA 93550, USA",2
11213524,34.558208,-118.026586,"5720 Casita Ct, Palmdale, CA 93552, USA",2
11218393,34.576543,-117.958466,"9609 E Ave Q 12, Littlerock, CA 93543, USA",2
